Language,basicness_score_experimental,basicness_rank,basicness_score,word_in_children_res,word_in_second_lang_learn_res,en_lemmas,n_hyponyms,n_synonyms,n_syn_senses,avg_word_length,avg_word_frequency,avg_n_senses,normalized_length,normalized_n_senses,normalized_frequency,normalized_n_hyponyms,normalized_n_synonyms,normalized_n_syn_senses,example_en_lemma,example_en_gloss,ili
it,0.21968568054665072,2,0.05439427855130006,0,0,"memorial, monument",9,2,4,16.0,1.077e-05,2.0,0.9999999999999286,0.03225806451612695,0.010205814452290947,0.12328767123287503,0.09090909090908264,0.031249999999999514,memorial,a structure erected to commemorate persons or events,i56131
es,0.4797057866535273,4,0.4064807823140091,0,1,monastery,3,2,3,9.0,1.3000000000000001e-05,1.5,0.5833333333332847,0.0384615384615355,0.014511620764876491,0.08108108108107888,0.2499999999999375,0.14285714285713266,monastery,the residence of a religious community,i56337
en,0.350326751103875,3,0.0037724937037142124,0,0,monastery,4,1,1,9.0,4.47e-06,1.0,0.59999999999994,0.0,0.00239675106545183,0.0199999999999999,0.0,0.0,monastery,the residence of a religious community,i56337
nb,0.2916371581132343,2,0.09344596473668626,0,0,monastery,1,1,2,7.0,4.9e-06,2.0,0.4999999999999375,0.11111111111109877,0.006998413875432693,0.19999999999996,0.0,0.08333333333332639,monastery,the residence of a religious community,i56337
it,0.2849972540781916,2,0.09491306284720964,0,0,monastery,2,2,10,8.5,1.4e-05,5.0,0.4642857142856811,0.22580645161288865,0.01359167935378024,0.02739726027397223,0.09090909090908264,0.12499999999999806,monastery,the residence of a religious community,i56337
nb,0.37768383308007836,3,7.152148906447605e-05,0,0,mosaic,0,1,1,7.0,4.79e-07,1.0,0.4999999999999375,0.0,0.0006091546615374043,0.0,0.0,0.0,mosaic,art consisting of a design made of small pieces of colored stone or glass,i56381
it,0.35305021801801,3,0.046370644940260594,0,0,mosaic,0,2,6,7.0,2.625e-06,3.0,0.3571428571428316,0.09677419354838085,0.001667774321445655,0.0,0.09090909090908264,0.06249999999999903,mosaic,art consisting of a design made of small pieces of colored stone or glass,i56381
es,0.2972783114135678,2,0.11886743276208725,0,0,mosaic,0,1,4,7.0,2.75e-06,4.0,0.41666666666663194,0.23076923076921302,0.0014294648422745531,0.0,0.0,0.21428571428569898,mosaic,art consisting of a design made of small pieces of colored stone or glass,i56381
en,0.22244559264200026,2,0.21748433002906326,0,0,mosaic,0,1,6,6.0,3.8e-06,6.0,0.29999999999997,0.7142857142856123,0.0009098777192918981,0.0,0.0,0.23809523809522679,mosaic,art consisting of a design made of small pieces of colored stone or glass,i56381
nb,0.6530570731097258,4,0.23548291230373253,0,1,"picture, painting",0,1,1,6.0,5.25e-06,1.0,0.37499999999995315,0.0,0.007504236251561023,0.0,0.0,0.0,picture,graphic art consisting of an artistic composition made by applying paints to a surface,i56911
it,0.5363984473986966,4,0.33263347540733296,0,1,"picture, painting",16,2,8,6.5,3.195e-05,4.0,0.32142857142854847,0.16129032258063475,0.03240786355865108,0.21917808219177784,0.09090909090908264,0.09374999999999854,picture,graphic art consisting of an artistic composition made by applying paints to a surface,i56911
en,0.5173272079509307,4,0.8596971766224181,1,1,"picture, painting",20,2,14,7.5,8.74e-05,7.0,0.449999999999955,0.8571428571427346,0.18643616389685944,0.0999999999999995,0.09090909090908264,0.6190476190475896,picture,graphic art consisting of an artistic composition made by applying paints to a surface,i56911
es,0.35093461093793116,3,0.614163644060987,0,1,"picture, painting",3,2,10,6.5,3.43e-05,5.0,0.37499999999996875,0.307692307692284,0.04169697892599075,0.08108108108107888,0.2499999999999375,0.6428571428570969,picture,graphic art consisting of an artistic composition made by applying paints to a surface,i56911
nb,0.5942051695746252,4,0.2357580112696774,0,1,"terrace, patio",0,1,1,8.0,4.47e-06,1.0,0.6249999999999218,0.0,0.006376974956189316,0.0,0.0,0.0,terrace,usually paved outdoor area adjoining a residence,i57055
es,0.40892849160860795,3,0.041344958977048867,0,0,"terrace, patio",0,1,2,5.0,2.51e-05,2.0,0.24999999999997916,0.076923076923071,0.029954946293021215,0.0,0.0,0.07142857142856633,terrace,usually paved outdoor area adjoining a residence,i57055
it,0.3405752247866339,3,0.05917256916176132,0,0,"terrace, patio",0,3,7,7.0,5.557e-06,2.25,0.3571428571428316,0.048387096774190425,0.0047412591174724695,0.0,0.18181818181816528,0.07812499999999879,terrace,usually paved outdoor area adjoining a residence,i57055
en,0.3367808233487334,2,0.08670614177973741,0,0,"terrace, patio",1,2,4,6.0,5.17e-06,2.0,0.29999999999997,0.14285714285712245,0.003950200830096533,0.004999999999999975,0.09090909090908264,0.14285714285713608,terrace,usually paved outdoor area adjoining a residence,i57055
es,0.535027521663089,4,0.3441008205303547,0,1,sculpture,5,1,2,9.0,7.24e-06,2.0,0.5833333333332847,0.076923076923071,0.007160087290321646,0.13513513513513148,0.0,0.07142857142856633,sculpture,a three-dimensional work of plastic art,i58585
it,0.3450315161195691,3,0.041039198212236276,0,0,sculpture,8,1,3,8.0,1.02e-05,3.0,0.42857142857139796,0.09677419354838085,0.009608308881439896,0.10958904109588892,0.0,0.015624999999999757,sculpture,a three-dimensional work of plastic art,i58585
en,0.30480175544912996,2,0.05440026230839236,0,0,sculpture,9,1,2,9.0,8.32e-06,2.0,0.59999999999994,0.14285714285712245,0.010940724770997704,0.044999999999999776,0.0,0.047619047619045354,sculpture,a three-dimensional work of plastic art,i58585
nb,0.26450490877725563,2,0.09426873759808653,0,0,sculpture,2,1,1,8.0,1.66e-06,1.0,0.6249999999999218,0.0,0.0023159438792732866,0.39999999999992,0.0,0.0,sculpture,a three-dimensional work of plastic art,i58585
nb,0.7485905805101942,4,0.23482210210450244,0,1,ski,0,1,1,3.0,6.31e-05,1.0,0.0,0.0,0.09110944899162944,0.0,0.0,0.0,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
en,0.5043589528227713,4,0.0,0,0,ski,1,1,1,3.0,1.35e-05,1.0,0.0,0.0,0.022436253029368514,0.004999999999999975,0.0,0.0,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
it,0.43392426093642006,4,0.03692847444850119,0,0,ski,1,1,4,3.0,1.23e-05,4.0,0.07142857142856633,0.16129032258063475,0.011809645195101665,0.013698630136986115,0.0,0.031249999999999514,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
es,0.269433542794096,2,0.00032774848223070973,0,0,ski,0,1,1,14.0,3.59e-06,1.0,0.9999999999999166,0.0,0.0025015634739804678,0.0,0.0,0.0,ski,narrow wood or metal or plastic runners used in pairs for gliding over snow,i58996
it,0.4230360927310823,4,0.003429542136863563,0,0,statue,1,1,2,6.0,2.14e-05,2.0,0.2857142857142653,0.03225806451612695,0.02134876922096933,0.013698630136986115,0.0,0.0,statue,a sculpture representing a human or animal,i59503
en,0.4218394507679022,3,0.008246299493655155,0,0,statue,7,1,1,6.0,1.23e-05,1.0,0.29999999999997,0.0,0.019773196289977597,0.03499999999999982,0.0,0.0,statue,a sculpture representing a human or animal,i59503
nb,0.23779672467639992,2,0.09817180864432729,0,0,statue,0,2,2,9.0,1.35115e-06,1.0,0.7499999999999063,0.0,0.0018695917625097577,0.0,0.33333333333322224,0.08333333333332639,statue,a sculpture representing a human or animal,i59503
es,0.13453055663885133,2,0.4133706399567181,0,0,statue,0,2,13,6.5,3.59e-05,6.5,0.37499999999996875,0.42307692307689054,0.043739071557811544,0.0,0.2499999999999375,0.8571428571427959,statue,a sculpture representing a human or animal,i59503
nb,0.6828338552259726,4,0.23580987071237097,0,1,"steel, sword, brand",0,1,1,5.0,1.17e-05,1.0,0.24999999999996875,0.0,0.016825820040211693,0.0,0.0,0.0,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
en,0.3530950973435975,3,0.5778180723968444,0,1,"steel, sword, brand",8,4,19,5.0,4.743333333333333e-05,3.3333333333333335,0.19999999999998,0.33333333333328574,0.09774157971547846,0.0399999999999998,0.27272727272724795,0.8571428571428164,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
es,0.35009661895158806,3,0.0849690248031556,0,0,"steel, sword, brand",6,1,2,6.0,2.14e-05,2.0,0.33333333333330556,0.076923076923071,0.025232607081935636,0.16216216216215776,0.0,0.07142857142856633,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
it,0.23155667039812453,2,0.20697197420519936,0,0,"steel, sword, brand",4,5,22,5.25,2.1635925e-05,5.5,0.23214285714284055,0.2580645161290156,0.021596078873255358,0.05479452054794446,0.36363636363633056,0.31249999999999517,steel,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,i59896
es,0.3788612967355026,3,0.00040968560278838726,0,0,umbrella,0,1,1,8.0,6.03e-06,1.0,0.4999999999999583,0.0,0.005615754737507173,0.0,0.0,0.0,umbrella,a lightweight handheld collapsible canopy,i60698
nb,0.3782142190737032,3,0.0003363970393127491,0,0,umbrella,0,1,1,7.0,2.04e-06,1.0,0.4999999999999375,0.0,0.0028651224590697604,0.0,0.0,0.0,umbrella,a lightweight handheld collapsible canopy,i60698
it,0.3050713487400631,2,0.05833672019104868,0,0,umbrella,1,3,7,9.25,1.5048000000000002e-06,2.0,0.5178571428571058,0.03225806451612695,0.0004935186364152199,0.013698630136986115,0.18181818181816528,0.07812499999999879,umbrella,a lightweight handheld collapsible canopy,i60698
en,0.2939545567757895,2,0.08854049950146915,0,0,umbrella,1,1,3,8.0,7.76e-06,3.0,0.49999999999995,0.2857142857142449,0.009697964959281942,0.004999999999999975,0.0,0.09523809523809071,umbrella,a lightweight handheld collapsible canopy,i60698
nb,0.8127781474834593,4,0.23482210210450244,1,0,"faith, religious belief, religion",0,1,1,3.0,0.000324,1.0,0.0,0.0,0.4681639002255767,0.0,0.0,0.0,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
it,0.7018209744251322,4,0.6101593041780161,1,1,"faith, religious belief, religion",16,2,16,7.0,5.235e-05,6.333333333333333,0.3571428571428316,0.31182795698922716,0.053792273462793985,0.21917808219177784,0.09090909090908264,0.2187499999999966,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
en,0.4115766107096107,3,0.4240713479442443,0,1,"faith, religious belief, religion",26,3,7,9.666666666666666,4.72e-05,2.3333333333333335,0.6666666666665999,0.1904761904761633,0.09722376312726358,0.12999999999999937,0.18181818181816528,0.28571428571427215,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
es,0.3303775746422747,2,0.6751604363546739,0,1,"faith, religious belief, religion",7,3,10,5.0,4.476666666666666e-05,3.3333333333333335,0.24999999999997916,0.1794871794871657,0.055055668225818415,0.18918918918918406,0.499999999999875,0.6428571428570969,faith,a strong belief in a supernatural power or powers that control human destiny,i68078
nb,0.6568944929827777,4,0.2369782459274115,0,1,"dramatic art, theatre, theater",0,1,1,6.0,1.7e-05,1.0,0.37499999999995315,0.0,0.02448541602158356,0.0,0.0,0.0,dramatic art,the art of writing and producing plays,i73479
it,0.5354517232928374,4,0.28105954621648477,0,1,"dramatic art, theatre, theater",0,2,9,10.0,3.159666666666667e-05,3.3333333333333335,0.5714285714285307,0.11827956989246549,0.03203747998841593,0.0,0.09090909090908264,0.1093749999999983,dramatic art,the art of writing and producing plays,i73479
es,0.49551997732159586,4,0.48030548212329416,0,1,"dramatic art, theatre, theater",1,1,6,6.0,6.76e-05,6.0,0.33333333333330556,0.38461538461535505,0.08419803182576097,0.027027027027026296,0.0,0.3571428571428316,dramatic art,the art of writing and producing plays,i73479
en,0.37659494694851814,3,0.46156589736356307,0,1,"dramatic art, theatre, theater",1,5,10,8.666666666666666,2.6066666666666662e-05,2.3333333333333335,0.5666666666666099,0.1904761904761633,0.05032437499465677,0.004999999999999975,0.36363636363633056,0.4285714285714082,dramatic art,the art of writing and producing plays,i73479
it,0.58099495025981,4,0.31373711068035526,0,1,"moving ridge, wave",10,2,8,5.0,2.4006e-05,4.0,0.21428571428569898,0.16129032258063475,0.02408052276068484,0.13698630136986115,0.09090909090908264,0.09374999999999854,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
en,0.35338813859634877,3,0.49956448613453464,1,0,"moving ridge, wave",13,2,10,8.0,2.67e-05,5.0,0.49999999999995,0.5714285714284898,0.05172987716266866,0.06499999999999968,0.09090909090908264,0.4285714285714082,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
es,0.35025908207770823,3,0.14804090005399834,0,0,"moving ridge, wave",4,1,4,3.0,1.62e-05,4.0,0.08333333333332639,0.23076923076921302,0.018595806028518073,0.10810810810810519,0.0,0.21428571428569898,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
nb,0.34576870713941604,3,0.544388213932423,0,1,"moving ridge, wave",0,3,7,5.666666666666667,7.2933333333333335e-06,2.3333333333333335,0.3333333333332917,0.1481481481481317,0.01045727545695785,0.0,0.6666666666664445,0.4999999999999583,moving ridge,one of a series of ridges that moves across the surface of a liquid (especially across a large body of water),i75330
en,0.8404136710750573,4,0.6764551858317552,1,1,party,11,1,5,5.0,0.000309,5.0,0.19999999999998,0.5714285714284898,0.678213975104383,0.05499999999999973,0.0,0.19047619047618142,party,an occasion on which people can assemble for social interaction and entertainment,i75850
it,0.7574546721095713,4,0.5479609549798539,1,1,party,4,3,12,7.0,4.88e-05,4.0,0.3571428571428316,0.16129032258063475,0.05007096683731814,0.05479452054794446,0.18181818181816528,0.15624999999999759,party,an occasion on which people can assemble for social interaction and entertainment,i75850
es,0.5520832561994646,4,0.43328283276919427,1,0,party,5,1,4,6.0,9.77e-05,4.0,0.33333333333330556,0.23076923076921302,0.12261489946188957,0.13513513513513148,0.0,0.21428571428569898,party,an occasion on which people can assemble for social interaction and entertainment,i75850
nb,0.4241273627734075,4,0.953035579578874,1,1,party,0,3,13,5.666666666666667,4.47e-05,4.333333333333333,0.3333333333332917,0.37037037037032916,0.06451764407516862,0.0,0.6666666666664445,0.9999999999999166,party,an occasion on which people can assemble for social interaction and entertainment,i75850
es,0.6816792103030304,4,0.7412142891591418,1,1,breakfast,0,2,6,8.0,1.925e-05,3.0,0.4999999999999583,0.153846153846142,0.02248854510792645,0.0,0.2499999999999375,0.3571428571428316,breakfast,the first meal of the day (usually in the morning),i76564
nb,0.6309260408564131,4,0.23907139484447196,0,1,breakfast,0,1,1,7.0,2.51e-05,1.0,0.4999999999999375,0.0,0.03619159101198208,0.0,0.0,0.0,breakfast,the first meal of the day (usually in the morning),i76564
en,0.6160459976656423,4,0.24204640772521632,0,1,breakfast,2,1,1,9.0,4.07e-05,1.0,0.59999999999994,0.0,0.08279887245556275,0.00999999999999995,0.0,0.0,breakfast,the first meal of the day (usually in the morning),i76564
it,0.3039432201622078,2,0.03173949478404229,0,0,breakfast,0,2,4,12.0,3.93e-05,2.0,0.7142857142856632,0.03225806451612695,0.04011254065646728,0.0,0.09090909090908264,0.031249999999999514,breakfast,the first meal of the day (usually in the morning),i76564
nb,0.7207600466156239,4,0.6482607665039581,1,1,pastry,1,2,3,5.5,1.13295e-05,1.5,0.3124999999999609,0.055555555555549384,0.01629037092491013,0.19999999999996,0.33333333333322224,0.16666666666665278,pastry,any of various baked foods made of dough or batter,i76902
it,0.3862688800769938,3,0.056344621742755646,0,0,pastry,7,1,4,5.0,3.89e-05,4.0,0.21428571428569898,0.16129032258063475,0.03969323850148408,0.0958904109589028,0.0,0.031249999999999514,pastry,any of various baked foods made of dough or batter,i76902
en,0.35997418510504786,3,0.0620736453468674,0,0,pastry,17,1,2,6.0,3.39e-06,2.0,0.29999999999997,0.14285714285712245,0.0,0.08499999999999958,0.0,0.047619047619045354,pastry,any of various baked foods made of dough or batter,i76902
es,0.2616453706819262,2,0.14350350127980463,0,0,pastry,8,2,2,8.0,1.795e-06,1.0,0.4999999999999583,0.0,0.00021059080265651913,0.21621621621621037,0.2499999999999375,0.07142857142856633,pastry,any of various baked foods made of dough or batter,i76902
en,0.5335753991239438,4,0.3817718800193162,0,1,"gammon, ham, jambon",2,3,7,5.0,4.522233333333334e-06,2.3333333333333335,0.19999999999998,0.1904761904761633,0.002512668007413652,0.00999999999999995,0.18181818181816528,0.28571428571427215,gammon,meat cut from the thigh of a hog (usually smoked),i77246
es,0.43958661802072446,4,0.00013741537926860494,0,0,"gammon, ham, jambon",0,1,1,5.0,7.24e-06,1.0,0.24999999999997916,0.0,0.007160087290321646,0.0,0.0,0.0,gammon,meat cut from the thigh of a hog (usually smoked),i77246
nb,0.4087340761931566,3,0.0005106405246818686,0,0,"gammon, ham, jambon",0,1,1,6.0,4.07e-06,1.0,0.37499999999995315,0.0,0.00579889224061408,0.0,0.0,0.0,gammon,meat cut from the thigh of a hog (usually smoked),i77246
it,0.35507287550236777,3,0.0,0,0,"gammon, ham, jambon",0,1,2,10.0,7.59e-06,2.0,0.5714285714285307,0.03225806451612695,0.0068723623201745535,0.0,0.0,0.0,gammon,meat cut from the thigh of a hog (usually smoked),i77246
it,0.6108331777775072,4,0.24991030572892975,1,0,"bean, edible bean",0,1,4,7.0,1.51e-06,4.0,0.3571428571428316,0.16129032258063475,0.000498969564430001,0.0,0.0,0.031249999999999514,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
nb,0.43801257046993447,4,4.50933231764757e-05,0,0,"bean, edible bean",0,1,1,5.0,5.89e-07,1.0,0.24999999999996875,0.0,0.000768127408320594,0.0,0.0,0.0,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
es,0.3997472475059892,3,0.5663480935210479,0,1,"bean, edible bean",1,2,9,5.5,3.851e-06,4.5,0.29166666666664237,0.2692307692307485,0.0028346798345462347,0.027027027027026296,0.2499999999999375,0.5714285714285307,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
en,0.27801605383711,2,0.11670577099726696,0,0,"bean, edible bean",3,2,5,7.5,6.25e-06,2.5,0.449999999999955,0.21428571428568366,0.006346951895548364,0.014999999999999925,0.09090909090908264,0.19047619047618142,bean,any of various edible seeds of plants of the family Leguminosae used for food,i77610
es,0.6628014154521054,4,0.2983386156886535,0,1,cheese,4,1,1,5.0,2.82e-05,1.0,0.24999999999997916,0.0,0.033911500767173995,0.10810810810810519,0.0,0.0,cheese,a solid food prepared from the pressed curd of milk,i78427
en,0.6117217815119014,4,0.3070645452459145,0,1,cheese,26,1,2,6.0,3.72e-05,2.0,0.29999999999997,0.14285714285712245,0.07503162363233923,0.12999999999999937,0.0,0.047619047619045354,cheese,a solid food prepared from the pressed curd of milk,i78427
nb,0.5708919825521311,4,0.33374027736278084,0,1,cheese,0,2,2,5.5,1.02e-05,1.0,0.3124999999999609,0.0,0.014658009856804561,0.0,0.33333333333322224,0.08333333333332639,cheese,a solid food prepared from the pressed curd of milk,i78427
it,0.34538650279184435,3,0.05585635322762451,0,0,cheese,10,2,4,7.0,9.7775e-06,2.0,0.3571428571428316,0.03225806451612695,0.009165420980238898,0.13698630136986115,0.09090909090908264,0.031249999999999514,cheese,a solid food prepared from the pressed curd of milk,i78427
en,0.49591496179114347,4,0.0058214250928864284,0,0,beer,4,1,1,4.0,5.01e-05,1.0,0.09999999999999,0.0,0.10365948358079163,0.0199999999999999,0.0,0.0,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
nb,0.425949007644164,4,0.5290333505475848,0,1,beer,0,4,4,3.6666666666666665,2.4230333333333334e-05,1.0,0.08333333333332289,0.0,0.03493474284120225,0.0,0.9999999999996666,0.24999999999997916,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
it,0.42137915276027993,3,0.024100682233967875,0,0,beer,2,1,3,5.0,3.63e-05,3.0,0.21428571428569898,0.09677419354838085,0.036967774494093324,0.02739726027397223,0.0,0.015624999999999757,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
es,0.38116428307618155,3,0.03305353135498609,0,0,beer,4,1,1,7.0,3.31e-05,1.0,0.41666666666663194,0.0,0.040165409452125156,0.10810810810810519,0.0,0.0,beer,a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops,i78683
es,0.6810199506644932,4,0.3228561383515097,0,1,"wine, vino",7,1,1,4.0,9.12e-05,1.0,0.16666666666665278,0.0,0.1143188981451176,0.18918918918918406,0.0,0.0,wine,fermented juice (of grapes especially),i78715
it,0.658955150291105,4,0.2676153525420007,0,1,"wine, vino",17,1,2,4.0,6.46e-05,2.0,0.14285714285713266,0.03225806451612695,0.0666334019591543,0.23287671232876395,0.0,0.0,wine,fermented juice (of grapes especially),i78715
en,0.6402807876122756,4,0.31624581850860095,0,1,"wine, vino",24,2,3,4.0,2.77945e-05,1.5,0.09999999999999,0.07142857142856122,0.05415880683038812,0.1199999999999994,0.09090909090908264,0.09523809523809071,wine,fermented juice (of grapes especially),i78715
nb,0.555086034499563,4,0.3668520013095962,0,1,"wine, vino",0,2,3,5.0,1.86e-05,1.5,0.24999999999996875,0.055555555555549384,0.026797746883884505,0.0,0.33333333333322224,0.16666666666665278,wine,fermented juice (of grapes especially),i78715
nb,0.592222058175818,4,0.33500262528164704,0,1,"coffee, java",0,2,2,5.0,2.76145e-05,1.0,0.24999999999996875,0.0,0.0398255634827669,0.0,0.33333333333322224,0.08333333333332639,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
en,0.5212727121194831,4,0.4155164632823376,0,1,"coffee, java",13,2,7,5.0,4.12e-05,3.5,0.19999999999998,0.35714285714280614,0.08390847943030896,0.06499999999999968,0.09090909090908264,0.28571428571427215,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
es,0.32437055739499976,2,0.1764334579859374,0,0,"coffee, java",2,1,5,4.0,6.46e-05,5.0,0.16666666666665278,0.307692307692284,0.08036910814109698,0.05405405405405259,0.0,0.2857142857142653,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
it,0.31708480471564604,2,0.1299671558572438,0,0,"coffee, java",8,1,8,5.0,6.76e-05,8.0,0.21428571428569898,0.41935483870965035,0.06977816812152826,0.10958904109588892,0.0,0.09374999999999854,coffee,a beverage consisting of an infusion of ground coffee beans,i78981
it,0.6346587177086727,4,0.2993593020879263,1,0,tea,2,2,9,2.5,9.810000000000001e-06,4.5,0.035714285714283166,0.1935483870967617,0.00919948928033128,0.02739726027397223,0.09090909090908264,0.1093749999999983,tea,a beverage made by steeping tea leaves in water,i79004
nb,0.6197328281317762,4,0.33354760627667057,0,1,tea,0,2,2,4.0,2.087185e-05,1.0,0.12499999999998437,0.0,0.030081039927333495,0.0,0.33333333333322224,0.08333333333332639,tea,a beverage made by steeping tea leaves in water,i79004
en,0.58047993789748,4,0.40894292409856653,0,1,tea,5,1,5,3.0,5.37e-05,5.0,0.0,0.5714285714284898,0.1116486537989644,0.024999999999999876,0.0,0.19047619047618142,tea,a beverage made by steeping tea leaves in water,i79004
es,0.38953330968512506,3,0.1259376774086853,0,0,tea,1,1,4,2.0,1.95e-05,4.0,0.0,0.23076923076921302,0.022807622081648448,0.027027027027026296,0.0,0.21428571428569898,tea,a beverage made by steeping tea leaves in water,i79004
nb,0.5945228893958943,4,0.7760100758240902,1,1,"family line, sept, family",1,3,5,6.333333333333333,5.087066666666667e-05,1.6666666666666667,0.41666666666661456,0.07407407407406585,0.07343553343410925,0.19999999999996,0.6666666666664445,0.33333333333330556,family line,people descended from a common ancestor,i79200
en,0.579881828600525,4,0.9063362620258774,1,1,"family line, sept, family",5,7,18,7.0,0.00022113333333333333,3.6666666666666665,0.39999999999996,0.38095238095232653,0.48321904274231436,0.024999999999999876,0.5454545454544959,0.809523809523771,family line,people descended from a common ancestor,i79200
es,0.44529977095897194,4,0.5729755178293693,1,0,"family line, sept, family",3,2,8,6.5,0.000171785,4.0,0.37499999999996875,0.23076923076921302,0.2171701698546666,0.08108108108107888,0.2499999999999375,0.4999999999999643,family line,people descended from a common ancestor,i79200
it,0.359086626767786,3,0.999999999999784,1,1,"family line, sept, family",4,12,66,6.0,0.00027583333333333333,9.666666666666666,0.2857142857142653,0.5268817204300735,0.28805988163652946,0.05479452054794446,0.9999999999999091,0.9999999999999845,family line,people descended from a common ancestor,i79200
nb,0.8188883156875463,4,0.4706813930628758,1,1,"small town, settlement, village",0,1,1,7.0,6.17e-06,1.0,0.4999999999999375,0.0,0.008833826497384066,0.0,0.0,0.0,small town,a community of people smaller than a town,i80343
it,0.7376730886692482,4,0.5912023547960197,1,1,"small town, settlement, village",0,4,17,7.666666666666667,0.0001442,4.666666666666667,0.40476190476187585,0.20430107526880403,0.15007453080080999,0.0,0.27272727272724795,0.23437499999999636,small town,a community of people smaller than a town,i80343
